<HTML><HEAD><TITLE>'LOBOVIZ Plot Page'</TITLE></HEAD>
<BODY>
<font size="-1" face="Arial">
<p>LOBOVIZ Plot Page    <Font Color="#FF0000"><b>Station(s)</b> M1SURF.TXT; <b>   Variable(s)  </b>  SALINITY </Font>  </Font>  </p>
M1SURF.TXT<br>
Date&TimeGMT, Days since 1/1/1900 00:00Z
 ,SALINITY
<br>
08/16/2021 17:49,  44424.7428,  33.728<br>
08/16/2021 18:49,  44424.78447,  33.746<br>
08/16/2021 19:49,  44424.82613,  33.751<br>
08/16/2021 20:49,  44424.8678,  33.754<br>
08/16/2021 21:49,  44424.90947,  33.744<br>
08/16/2021 22:49,  44424.95113,  33.748<br>
08/16/2021 23:49,  44424.9928,  33.746<br>
08/17/2021 00:49,  44425.03447,  33.749<br>
08/17/2021 01:49,  44425.07613,  33.763<br>
08/17/2021 02:49,  44425.1178,  33.702<br>
08/17/2021 03:49,  44425.15947,  33.702<br>
08/17/2021 04:49,  44425.20113,  33.707<br>
08/17/2021 05:49,  44425.2428,  33.724<br>
08/17/2021 06:49,  44425.28447,  33.725<br>
08/17/2021 07:49,  44425.32613,  33.74<br>
08/17/2021 08:19,  44425.34697,  33.741<br>
08/17/2021 09:19,  44425.38863,  33.751<br>
08/17/2021 10:19,  44425.4303,  33.748<br>
08/17/2021 11:19,  44425.47197,  33.746<br>
08/17/2021 12:19,  44425.51363,  33.746<br>
08/17/2021 13:19,  44425.5553,  33.744<br>
08/17/2021 14:19,  44425.59697,  33.737<br>
08/17/2021 15:19,  44425.63863,  33.731<br>
08/17/2021 16:19,  44425.6803,  33.726<br>
08/17/2021 17:19,  44425.72197,  33.744<br>
08/17/2021 18:19,  44425.76363,  33.744<br>
08/17/2021 19:19,  44425.8053,  33.76<br>
08/17/2021 20:19,  44425.84697,  33.773<br>
08/17/2021 21:19,  44425.88863,  33.756<br>
08/17/2021 22:19,  44425.9303,  33.735<br>
08/17/2021 23:19,  44425.97197,  33.748<br>
08/18/2021 00:19,  44426.01363,  33.751<br>
08/18/2021 01:19,  44426.0553,  33.76<br>
08/18/2021 02:19,  44426.09697,  33.763<br>
08/18/2021 03:19,  44426.13863,  33.767<br>
08/18/2021 04:19,  44426.1803,  33.766<br>
08/18/2021 05:19,  44426.22197,  33.761<br>
08/18/2021 06:19,  44426.26363,  33.757<br>
08/18/2021 07:19,  44426.3053,  33.76<br>
08/18/2021 07:49,  44426.32613,  33.761<br>
08/18/2021 08:49,  44426.3678,  33.761<br>
08/18/2021 09:49,  44426.40947,  33.761<br>
08/18/2021 10:49,  44426.45113,  33.758<br>
08/18/2021 11:49,  44426.4928,  33.757<br>
08/18/2021 12:49,  44426.53447,  33.755<br>
08/18/2021 13:49,  44426.57613,  33.748<br>
08/18/2021 14:49,  44426.6178,  33.738<br>
08/18/2021 15:49,  44426.65947,  33.737<br>
08/18/2021 16:49,  44426.70113,  33.736<br>
08/18/2021 17:49,  44426.7428,  33.738<br>
08/18/2021 18:49,  44426.78447,  33.786<br>
08/18/2021 19:49,  44426.82613,  33.769<br>
08/18/2021 20:49,  44426.8678,  33.745<br>
08/18/2021 21:49,  44426.90947,  33.718<br>
08/18/2021 22:49,  44426.95113,  33.696<br>
08/18/2021 23:49,  44426.9928,  33.684<br>
08/19/2021 00:49,  44427.03447,  33.689<br>
08/19/2021 01:49,  44427.07613,  33.662<br>
08/19/2021 02:49,  44427.1178,  33.662<br>
08/19/2021 03:49,  44427.15947,  33.663<br>
08/19/2021 04:49,  44427.20113,  33.683<br>
08/19/2021 05:49,  44427.2428,  33.717<br>
08/19/2021 06:49,  44427.28447,  33.725<br>
08/19/2021 07:49,  44427.32613,  33.73<br>
08/19/2021 08:19,  44427.34697,  33.74<br>
